"Var1","Relation","Var2","Cor","Topic","Stage","Type","Confirmed","Notes","bibref"
"lexicon: valence","~","semantics: sound","neg","","language change","experiment","","words that make people happy are ... associated with quiet sounds [r(501) = _.176, p < .001]","warriner2013norms"
"lexicon: valence","~","semantics: motion","neg","","language change","experiment","","words that make people happy are ... associated with stillness [r(501) = _.113, p < .05].","warriner2013norms"
"lexicon: dominance","~","familiarity","","","language change","experiment","","","warriner2013norms"
"lexicon: dominance","~","age of acquisition","","","language change","experiment","","","warriner2013norms"
"lexicon: arousal","~","concreteness","neg","","language change","experiment","","Words that make people feel excited are more ambiguous [r(1565) = _.258, p < .001],","warriner2013norms"
"lexicon: arousal","~","familiarity","neg","","language change","experiment","","Words that make people feel excited are ... unfamiliar [r(501) = _.193, p < .001], ","warriner2013norms"
"lexicon: arousal","~","lexicon: context availability","neg","","language change","experiment","","Words that make people feel excited are ... context impoverished [r(316) = _.147, p < .01], ","warriner2013norms"
"lexicon: arousal","~","body-object interaction","neg","","language change","experiment","","Words that make people feel excited are ... and difficult to interact with [r(1396) = _.143, p < .001]. ","warriner2013norms"
"lexicon: arousal","~","semantics: sensory experience","pos","","language change","experiment","","Words that make people feel excited are ... are also associated with strong general sensory experience [r(5005) = .228, p < .001], ","warriner2013norms"
"lexicon: arousal","~","semantics: pain","pos","","language change","experiment","","Words that make people feel excited are ... associated specifically with high pain [r(501) = .579, p < .001], ","warriner2013norms"
"lexicon: arousal","~","semantics: taste","neg","","language change","experiment","","Words that make people feel excited are ... associated with unpleasant taste [r(501) = _.102, p < .05], ","warriner2013norms"
"lexicon: arousal","~","semantics: sound","pos","","language change","experiment","","Words that make people feel excited are ... associated with intense sounds [r(501) = .407, p < .001], ","warriner2013norms"
"lexicon: arousal","~","semantics: motion","pos","","language change","experiment","","Words that make people feel excited are ... associated with [intense] motion [r(1281) = .335, p < .001], ","warriner2013norms"
"lexicon: arousal","~","semantics: grasp","neg","","language change","experiment","","Words that make people feel excited are ... associated with and an inability to be grasped [r(501) = _.121, p < .01].","warriner2013norms"
"age",">","lexicon: arousal","neg","","language change","experiment","","","warriner2013norms"
"age",">","lexicon: dominance","neg","","language change","experiment","","","warriner2013norms"
"age",">","lexicon: valence","neg","","language change","experiment","","","warriner2013norms"
"gender",">","lexicon: dominance","","","language change","experiment","no","","warriner2013norms"
"gender",">","lexicon: valence","","","language change","experiment","","female raters provided more extreme negative/weak ratings for the lowest-frequency words, and more extreme positive/strong ratings for higher-frequency words, yielding a broader range of values for both valence and dominance.","warriner2013norms"
"gender",">","lexicon: arousal","","","language change","experiment","","female raters provided more extreme negative/weak ratings for the lowest-frequency words, and more extreme positive/strong ratings for higher-frequency words, yielding a broader range of values for both valence and dominance.","warriner2013norms"
"education",">","lexicon: arousal","","","language change","experiment","","For valence and arousal, highly educated people rated words similarly, regardless of age. For those with less education, age strongly affected ratings, with the younger group providing higher ratings, on average, than did the older.","warriner2013norms"
"education",">","lexicon: dominance","","","language change","experiment","","Age affected those in the higher education group, with older participants providing higher ratings than younger ones, but age did not have an effect in the lower education group.","warriner2013norms"
"education",">","lexicon: valence","","","language change","experiment","","For valence and arousal, highly educated people rated words similarly, regardless of age. For those with less education, age strongly affected ratings, with the younger group providing higher ratings, on average, than did the older.","warriner2013norms"
